reg_num_biz	com_id	com_name	chi_sht	sh_name	hld_shr_rat	ctrl_com_name
91110000710925462X	556168	中国石油天然气股份有限公司	中国石油天然气	国务院国有资产监督管理委员会	100.0	中国石油天然气集团有限公司
91110000710925737B	297603	国药集团药业股份有限公司	国药股份	国务院国有资产监督管理委员会	100.0	中国医药集团总公司
91110000710926094P	554243	中国石油化工股份有限公司	中国石化	中国石油化工集团公司	70.86	中国石油化工股份有限公司
911100007109261826	548216	天地科技股份有限公司	天地科技	国务院国有资产监督管理委员会	100.0	中国煤炭科工集团有限公司
911100007109270385	547994	北矿科技股份有限公司	北矿科技	国务院国有资产监督管理委员会	100.0	北京矿冶研究总院
91110000710927126K	522716	新华网股份有限公司	新华网	新华通讯社	59.79	新华网股份有限公司
91110000710927257F	557419	中国中金科技股份有限公司	中国中金	中国工艺（集团）公司	93.37	中国中金科技股份有限公司
91110000710927388B	555688	航天信息股份有限公司	航天信息	国务院国有资产监督管理委员会	100.0	中国航天科工集团公司
91110000710928321N	539052	中工国际工程股份有限公司	中工国际	国务院国有资产监督管理委员会	100.0	中国机械工业集团有限公司
911100007109288314	556338	中国铝业股份有限公司	中国铝业	国务院国有资产管理委员会	100.0	中国铝业公司
91110000710929148A	555905	中化岩土集团股份有限公司	中化岩土	吴延炜	36.65	中化岩土工程股份有限公司
91110000710930405L	553838	中国长江电力股份有限公司	长江电力	国务院国有资产监督管理委员会	100.0	中国长江三峡集团公司
91110000710933024J	537581	中国神华能源股份有限公司	中国神华	国务院国有资产监督管理委员会	100.0	国家能源投资集团有限责任公司
91110000710933198U	472744	人民网股份有限公司	人民网	人民日报社	48.43	人民网股份有限公司
911100007109338846	553976	中节能风力发电股份有限公司	节能风电	国务院国有资产监督管理委员会	100.0	中国节能环保集团公司
91110000710934270X	410794	际华集团股份有限公司	际华集团	国务院国有资产监督管理委员会	100.0	新兴际华集团有限公司
91110000710934289T	490762	中国中煤能源股份有限公司	中煤能源股份	国务院国有资产监督管理委员会	100.0	中国中煤能源集团有限公司
91110000710934369E	555179	中国交通建设股份有限公司	中国交建	国务院国有资产监督管理委员会	100.0	中国交通建设集团有限公司
91110000710934537G	424190	中国银河证券股份有限公司	中国银河	中央汇金投资有限责任公司	78.57	中国银河金融控股有限责任公司
911100007109346842	457515	中国科技出版传媒股份有限公司	中国科传	中国科学院控股有限公司	100.0	中国科技出版传媒集团有限公司
91110000710935003U	503918	中国中铁股份有限公司	中国中铁	国务院国有资产监督管理委员会	100.0	中国铁路工程总公司
91110000710935150D	555658	中国铁建股份有限公司	中国铁建	国务院国有资产监督管理委员会	100.0	中国铁道建筑总公司
911100007109351850	521920	中国建筑股份有限公司	中国建筑	国务院国有资产监督管理委员会	100.0	中国建筑工程总公司
911100007109352226	487782	中国中车股份有限公司	中国中车	国务院国有资产监督管理委员会	100.0	中国南车集团公司
91110000710935329H	554065	中国船舶重工股份有限公司	中国重工	国务院国有资产监督管理委员会	100.0	中国船舶重工集团公司
911100007109353457	553754	中国国旅股份有限公司	中国国旅	国务院国有资产监督管理委员会	100.0	中国国旅集团有限公司
91110000710935425T	555044	中国核能电力股份有限公司	中国核电	国务院国有资产监督管理委员会	100.0	中国核工业集团公司
91110000710935441G	555597	东兴证券股份有限公司	东兴证券	财政部	98.0	中国东方资产管理股份有限公司
911100007109356445	283415	中国化学工程股份有限公司	中国化学	国务院国有资产监督管理委员会	100.0	中国化学工程集团公司
91110000710935716X	555818	中国冶金科工股份有限公司	中国中冶	国务院国有资产监督管理委员会	100.0	中国冶金科工集团有限公司
911100007109382558	554539	大业创智互动传媒股份有限公司	大业创智	苏忠	61.2	北京华族北地企业管理咨询有限公司
91110000712039595R	490787	中国中期投资股份有限公司	中国中期	姜荣	99.0	中期集团有限公司
911100007177242684	503919	北京久其软件股份有限公司	久其软件	董泰湘(联席股东:赵福君)	50.0	北京久其科技投资有限公司
91110000717727215B	412941	中科云网科技集团股份有限公司	中科云网	孟凯	22.7	北京湘鄂情股份有限公司
9111000071777912X6	548987	明游天下国际旅游投资(北京)股份有限公司	ST明游	白明	44.52	明游天下国际旅游投资(北京)股份有限公司
91110000717825966F	554467	中国电力建设股份有限公司	中国电建	国务院国有资产监督管理委员会	100.0	中国电力建设集团有限公司
911100007178284114	554667	中国电影股份有限公司	中影股份	中国电影集团公司	67.36	中国电影股份有限公司
91110000717828569P	555042	中国核工业建设股份有限公司	中国核建	国务院国有资产监督管理委员会	100.0	中国核工业建设集团公司
9111000071783167XH	491909	中国出版传媒股份有限公司	中国出版	中国出版集团公司	76.05	中国出版传媒股份有限公司
911100007178710060	554286	中国国际航空股份有限公司	中国国航	国务院国有资产监督管理委员会	100.0	中国航空集团有限公司
911100007187035811	550067	北京三联虹普新合纤技术服务股份有限公司	三联虹普	刘迪	40.42	北京三联虹普新合纤技术服务股份有限公司
911100007187892239	546534	北京数码视讯科技股份有限公司	数码科技	郑海涛	15.56	北京数码视讯科技股份有限公司
91110000721454459X	496198	北京东宝亿通科技股份有限公司	东宝亿通	高同江	28.0	北京高德广成船舶机电设备有限公司
91110000721497432T	556163	东方网力科技股份有限公司	东方网力科技	刘光	25.4	东方网力科技股份有限公司
911100007226014149	551069	北京东土科技股份有限公司	东土科技	李平	34.09	北京东土科技股份有限公司
9111000072260157XJ	547993	北京空港科技园区股份有限公司	空港股份	北京市顺义区国有资产监督管理委员会	100.0	北京市顺义区国有资本经营管理中心
91110000722601879M	494854	北京京能电力股份有限公司	京能电力	北京国有资本经营管理中心	100.0	北京能源集团有限责任公司
91110000722604869A	493036	北京光线传媒股份有限公司	光线传媒	王长田	95.0	上海光线投资控股有限公司
911100007226144851	508636	北方导航控制技术股份有限公司	北方导航	中国兵器工业集团公司	100.0	北方导航科技集团有限公司
911100007226161069	505213	北京晓程科技股份有限公司	晓程科技	程毅	28.74	北京福星晓程电子科技股份有限公司
911100007226188818	555652	东华软件股份公司	东华软件	薛向东	40.0	北京东华诚信电脑科技发展有限公司
911100007226626717	548202	北京利尔高温材料股份有限公司	北京利尔	赵继增	24.12	北京利尔高温材料股份有限公司
91110000722672781M	553757	北京真视通科技股份有限公司	真视通	王国红	21.23	北京真视通科技股份有限公司
911100007229830372	525266	中金黄金股份有限公司	中金黄金	国务院国有资产监督管理委员会	100.0	中国黄金集团公司
91110000723951109B	558006	北京恒泰实达科技股份有限公司	恒泰实达	钱苏晋	24.6	北京恒泰实达科技股份有限公司
911100007239681033	558008	北京东方中科集成科技股份有限公司	东方中科	中国科学院控股有限公司	48.01	东方科学仪器进出口集团有限公司
911100007263419397	530408	二十一世纪空间技术应用股份有限公司	世纪空间	北京二十一世纪科技发展有限公司	36.89	二十一世纪空间技术应用股份有限公司
91110000726360320G	550221	北京华宇软件股份有限公司	华宇软件	邵学	19.8	北京华宇软件股份有限公司
91110000726362190T	519761	北京博晖创新光电技术股份有限公司	博晖创新	杜江涛	38.81	北京博晖创新光电技术股份有限公司
91110000726377528Y	555296	北方华创科技集团股份有限公司	北方华创	北京电子控股有限责任公司	100.0	北京七星华电科技集团有限责任公司
911100007334480727	522024	瑞泰科技股份有限公司	瑞泰科技	中国建材集团有限公司	100.0	中国建筑材料科学研究总院
91110000735556886A	348923	优美特(北京)环境材料科技股份公司	优美特	张建森	26.76	优美特(北京)环境材料科技股份公司
91110000738241249C	540080	北京威卡威汽车零部件股份有限公司	京威股份	李璟瑜	75.0	北京中环投资管理有限公司
91110000740067796T	504789	北京鼎汉技术股份有限公司	鼎汉技术	顾庆伟	21.43	北京鼎汉技术股份有限公司
91110000740091307R	547996	北京华录百纳影视股份有限公司	华录百纳	中国华录集团有限公司	93.75	华录文化产业有限公司
911100007415849989	555096	北京京运通科技股份有限公司	京运通	冯焕培	94.67	北京京运通达兴科技投资有限公司
911100007423131451	521917	舒泰神(北京)生物制药股份有限公司	舒泰神	周志文	47.6	昭衍(北京)药物科技有限公司
91110000743314895B	490975	邦讯技术股份有限公司	邦讯技术	张庆文	36.64	邦讯技术股份有限公司
91110000743325201J	527341	北京飞利信科技股份有限公司	飞利信	杨振华	13.29	北京飞利信科技股份有限公司
91110000744727456H	547419	北京蓝色光标品牌管理顾问股份有限公司	蓝色光标	赵文权	6.56	北京蓝色光标品牌管理顾问股份有限公司
911100007447282723	547767	北京钢研高纳科技股份有限公司	钢研高纳	国务院国资委	100.0	中国钢研科技集团有限公司
9111000074473877XT	547856	北京乾景园林股份有限公司	乾景园林	杨静	34.76	北京乾景园林股份有限公司
91110000745459158T	548196	北京双杰电气股份有限公司	双杰电气	赵志宏	17.33	北京双杰电气股份有限公司
91110000745467123H	475946	北京四维图新科技股份有限公司	四维图新	国务院国有资产监督管理委员会	100.0	中国航天科技集团公司
